Item Name,Selling Mode,Item Price
Glass Pane, Buy, 1000000
Glass of Milk, Buy, 1000
Glass of Milk, Sell, 5000
Gnome Plushie, Sell, 30000
Gnome Plushie, Sell, 30000
Gnome Plushie, Sell, 30000
Gnome Plushie, Sell, 30000
Gnome Plushie, Sell, 75000
Gnome Plushie, Sell, 80000
Gnome Plushie, Buy, 100000
Gnome Plushie, Buy, 500000
Godzilla Trophy, Sell, 5000000
Godzilla Trophy, Sell, 5500000
Godzilla Trophy, Sell, 6000000
Godzilla Trophy, Sell, 6000000
Godzilla Trophy, Sell, 6000000
Godzilla Trophy, Sell, 6500000
Godzilla Trophy, Sell, 7000000
Godzilla Trophy, Sell, 7000000
Godzilla Trophy, Sell, 7000000
Godzilla Trophy, Sell, 7230000
Godzilla Trophy, Sell, 7500000
Godzilla Trophy, Sell, 10000000
Godzilla Trophy, Sell, 10000000
Godzilla Trophy, Buy, 11500000
Godzilla Trophy, Buy, 11500000
Godzilla Trophy, Buy, 12000000
Godzilla Trophy, Buy, 12900000
Godzilla Trophy, Buy, 12980000
Godzilla Trophy, Buy, 13000000
Godzilla Trophy, Buy, 13000000
Godzilla Trophy, Buy, 13500000
Godzilla Trophy, Buy, 14980000
Godzilla Trophy, Buy, 15000000
Godzilla Trophy, Buy, 15000000
Godzilla Trophy, Buy, 25000000
Gold ATM, Sell, 2000000
Gold ATM, Sell, 2500000
Gold ATM, Sell, 3500000
Gold ATM, Buy, 7890000
Gold Block, Sell, 50000
Gold Block, Sell, 80000
Gold Block, Sell, 80000
Gold Block, Sell, 85000
Gold Block, Buy, 100000
Gold Block, Sell, 150000
Gold Block, Buy, 200000
Gold Disco Ball, Sell, 40000
Gold Disco Ball, Sell, 50000
Gold Disco Ball, Buy, 120000
Gold Envelope 2023, Sell, 3000000
Gold Envelope 2023, Sell, 16400000
Gold Envelope 2023, Sell, 16500000
Gold Envelope 2023, Sell, 17000000
Gold Envelope 2023, Sell, 18000000
Gold Envelope 2023, Sell, 18000000
Gold Envelope 2023, Sell, 20000000
Gold Envelope 2023, Sell, 23000000
Gold Envelope 2023, Buy, 27000000
Gold Envelope 2023, Buy, 32500000
Gold Envelope 2023, Buy, 38000000
Gold Envelope 2023, Buy, 1000000000
Gold Ingot, Sell, 500
Gold Ingot, Sell, 500
Gold Ingot, Sell, 500
Gold Ingot, Sell, 500
Gold Ingot, Sell, 7000
Gold Ingot, Sell, 7000
Gold Ingot, Sell, 7000
Gold Ingot, Sell, 7000
Gold Ingot, Sell, 7000
Gold Ingot, Sell, 8000
Gold Ingot, Sell, 8000
Gold Ingot, Sell, 8000
Gold Ingot, Sell, 8000
Gold Ingot, Sell, 8000
Gold Ingot, Sell, 8000
Gold Ingot, Sell, 8000
Gold Ingot, Sell, 8000
Gold Ingot, Sell, 8000
Gold Ingot, Sell, 8000
Gold Ingot, Sell, 8000
Gold Ingot, Sell, 8000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 10000
Gold Ingot, Sell, 12000
Gold Ingot, Sell, 12000
Gold Ingot, Sell, 15000
Gold Ingot, Sell, 15000
Gold Ingot, Sell, 15000
Gold Ingot, Sell, 15000
Gold Ingot, Sell, 15000
Gold Ingot, Sell, 15000
Gold Ingot, Buy, 28000
Gold Ingot, Buy, 28500
Gold Ingot, Buy, 30000
Gold Ingot, Buy, 10000000
Gold Ore, Sell, 3000
Gold Skorp Claw, Sell, 2500
Gold Skorp Claw, Sell, 5000
Gold Skorp Claw, Buy, 7000
Gold Skorp Claw, Buy, 18000
Gold Skorp Claw, Sell, 30000
Gold Skorp Scale, Sell, 1800
Gold Skorp Scale, Buy, 8000
Golden Net, Sell, 60000000
Golden Net, Sell, 300000000
Golden Net, Sell, 380000000
Golden Net, Sell, 400000000
Golden Net, Sell, 400000000
Golden Net, Sell, 400000000
Golden Net, Sell, 400000000
Golden Net, Sell, 450000000
Golden Net, Sell, 500000000
Golden Net, Buy, 600000000
Golden Net, Buy, 698000000
Golden Plate, Sell, 60000
Golden Plate, Sell, 100000
Golden Plate, Buy, 200000
Golden Shortbow, Sell, 10000000
Golden Shortbow, Sell, 10000000
Golden Shortbow, Sell, 11000000
Golden Shortbow, Sell, 12000000
Golden Shortbow, Sell, 12000000
Golden Shortbow, Sell, 15000000
Golden Shortbow, Buy, 19500000
Golden Shortbow, Buy, 20000000
Golden Shortbow, Buy, 21000000
Golden Shortbow, Buy, 22900000
Gondo Datshi, Sell, 35000
Gondo Datshi, Sell, 36000
Gondo Datshi, Sell, 37000
Gondo Datshi, Buy, 69800
Grandfather Clock, Sell, 220000
Grandfather Clock, Buy, 480000
Granite, Buy, 300
Granite, Buy, 300
Granite, Buy, 300
Granite, Buy, 300
Granite, Buy, 300
Granite, Buy, 300
Granite, Buy, 300
Granite, Buy, 300
Granite Brick, Sell, 50
Granite Brick, Buy, 2000
Granite Carved, Sell, 300
Granite Carved, Buy, 3000
Grape Jam, Sell, 200
Grape Totem, Buy, 12500
Grapes, Sell, 250
Grass, Buy, 1000
Grass, Buy, 10000
Grass, Buy, 100000
Grass, Buy, 500000
Grass, Buy, 1000000
Grass, Buy, 1000000
Grass, Sell, 1500000
Gravestone, Sell, 5000
Gravestone, Sell, 5000
Gravestone, Sell, 5000
Gravestone, Sell, 10000
Gravestone, Sell, 10000
Gravestone, Sell, 10000
Gravestone, Buy, 15000
Gravestone, Buy, 15000
Gravestone, Buy, 15000
Gravestone, Buy, 150000
Gravestone, Buy, 150000
Gravestone, Buy, 150000
Gravestone, Sell, 350000
Gravestone, Buy, 1000000
Gravestone, Buy, 1000000
Gravestone, Buy, 1000000
Green Butterfly Jar, Sell, 5000
Green Butterfly Jar, Sell, 10000
Green Butterfly Jar, Buy, 13000
Green Butterfly Jar, Sell, 20000
Green Butterfly Jar, Buy, 50000
Green Butterfly Jar, Buy, 150000
Green Butterfly Lantern, Sell, 45000
Green Butterfly Lantern, Buy, 120000
Green Candy Cluster, Sell, 1000000
Green Christmas Street Light, Sell, 1000000
Green Christmas Street Light, Buy, 1000000
Green Christmas Street Light, Buy, 1300000
Green Desk & Chair, Sell, 30000
Green Desk & Chair, Buy, 40000
Green Eyed Scarecrow, Sell, 3000
Green Eyed Scarecrow, Sell, 5000
Green Eyed Scarecrow, Sell, 20000
Green Eyed Scarecrow, Buy, 30000
Green Eyed Scarecrow, Offline, 30000
Green Eyed Scarecrow, Offline, 30000
Green Eyed Scarecrow, Buy, 150000
Green Eyed Scarecrow, Buy, 180000
Green Eyed Scarecrow, Buy, 499000
Green Eyed Scarecrow, Buy, 1000000
Green Firefly Jar, Sell, 25000
Green Firefly Jar, Sell, 30000
Green Firefly Jar, Sell, 50000
Green Firefly Jar, Sell, 50000
Green Firefly Jar, Buy, 80000
Green Firefly Jar, Buy, 90000
Green Firefly Jar, Buy, 100000
Green Frog Jar, Sell, 500
Green Frog Jar, Buy, 10000
Green Locker, Sell, 45000
Green Locker, Sell, 85000
Green Lunch Bench, Sell, 95000
Green Lunch Table, Sell, 100000
Green Lunch Table, Buy, 140000
Green Nutcracker, Sell, 100000
Green Nutcracker, Sell, 270000
Green Nutcracker, Buy, 350000
Green Nutcracker, Buy, 1000000
Green Ornament, Sell, 50000
Green Ornament, Sell, 80000
Green Ornament, Buy, 250000
Green Page, Sell, 50000
Green Page, Sell, 70000
Green Page, Sell, 100000
Green Page, Sell, 130000
Green Page, Buy, 150000
Green Page, Buy, 160000
Green Page, Buy, 250000
Green School Chair, Sell, 16000
Green School Chair, Buy, 20000
Green School Desk, Sell, 50000
Green School Desk, Buy, 70000
Green Slime Ball, Sell, 25
Green Slime Ball, Buy, 35
Green Slime Ball, Sell, 125
Green Slime Block, Sell, 500
Green Slime Block, Sell, 500
Green Slime Block, Buy, 1500
Green Slime Block, Buy, 3000
Green Slime Block, Buy, 3000
Green Slime Block, Buy, 5000
Green Sticky Gear, Offline, 10
Green Sticky Gear, Sell, 50000
Green Sticky Gear, Sell, 50000
Green Sticky Gear, Sell, 60000
Green Sticky Gear, Sell, 60000
Green Sticky Gear, Sell, 60000
Green Sticky Gear, Sell, 60000
Green Sticky Gear, Sell, 60000
Green Sticky Gear, Sell, 70000
Green Sticky Gear, Sell, 70000
Green Sticky Gear, Sell, 70000
Green Sticky Gear, Sell, 75800
Green Sticky Gear, Sell, 80000
Green Sticky Gear, Sell, 80000
Green Sticky Gear, Offline, 80000
Green Sticky Gear, Sell, 80000
Green Sticky Gear, Sell, 80000
Green Sticky Gear, Sell, 80000
Green Sticky Gear, Sell, 80000
Green Sticky Gear, Sell, 80000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 85000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 90000
Green Sticky Gear, Sell, 100000
Green Sticky Gear, Sell, 100000
Green Sticky Gear, Buy, 100000
Green Sticky Gear, Sell, 102000
Green Sticky Gear, Buy, 120000
Green Sticky Gear, Buy, 148500
Green Sticky Gear, Buy, 150000
Green Sticky Gear, Buy, 150000
Green Sticky Gear, Buy, 153000
Green Sticky Gear, Buy, 155000
Green Sticky Gear, Buy, 155000
Green Sticky Gear, Buy, 155000
Green Sticky Gear, Buy, 155000
Green Sticky Gear, Buy, 160000
Green Sticky Gear, Buy, 162000
Green Sticky Gear, Buy, 162000
Green Sticky Gear, Buy, 162000
Green Sticky Gear, Buy, 162000
Green Sticky Gear, Buy, 162000
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green Sticky Gear, Buy, 179800
Green and White Christmas Lantern, Sell, 800000
Green and White Christmas Lantern, Buy, 1000000
Grey Gazebo, Sell, 7000000
Group of Ghosts, Sell, 12000
Group of Ghosts, Sell, 20000
Group of Ghosts, Buy, 25000
Group of Ghosts, Buy, 120000
Group of Ghosts, Buy, 1000000
Guardian Banner, Sell, 12000
Guardian Banner, Sell, 30000
Guardian Banner, Buy, 40000
Guardian Banner, Buy, 42000
Guardian Banner, Buy, 60000
Guitar, Sell, 15000
Guitar, Buy, 65000
Halloween Event Trophy 2022, Sell, 75000000
Halloween Event Trophy 2022, Sell, 75000000
Halloween Event Trophy 2022, Sell, 80000000
Halloween Event Trophy 2022, Sell, 85000000
Halloween Event Trophy 2022, Sell, 90000000
Halloween Event Trophy 2022, Sell, 90000000
Halloween Event Trophy 2022, Sell, 90000000
Halloween Event Trophy 2022, Sell, 100000000
Halloween Event Trophy 2022, Sell, 100000000
Halloween Event Trophy 2022, Sell, 100000000
Halloween Event Trophy 2022, Sell, 100000000
Halloween Event Trophy 2022, Sell, 120000000
Halloween Event Trophy 2022, Buy, 140000000
Halloween Event Trophy 2022, Buy, 140000000
Halloween Event Trophy 2022, Buy, 150000000
Halloween Event Trophy 2022, Buy, 150000000
Halloween Event Trophy 2022, Buy, 150000000
Halloween Event Trophy 2022, Buy, 155000000
Halloween Event Trophy 2022, Buy, 160000000
Halloween Event Trophy 2022, Buy, 165000000
Halloween Event Trophy 2022, Buy, 229000000
Hanging Blue Guitar, Sell, 32000
Hanging Blue Guitar, Sell, 35000
Hanging Blue Guitar, Buy, 150000
Hanging Green Guitar, Sell, 32000
Hanging Green Guitar, Sell, 35000
Hanging Green Guitar, Buy, 150000
Hanging Lantern, Sell, 22000
Hanging Lantern, Buy, 85000
Hanging Pink Guitar, Sell, 32000
Hanging Pink Guitar, Sell, 35000
Hanging Pink Guitar, Buy, 150000
Hanging Red Guitar, Sell, 35000
Hanging Spirit Light, Sell, 250000
Hanging Spirit Light, Sell, 800000
Hanging Spirit Light, Sell, 1000000
Hanging Spirit Light, Buy, 3000000
Happy Ghost, Sell, 20000
Happy Ghost, Sell, 20000
Happy Ghost, Buy, 25000
Happy Ghost, Buy, 80000
Happy Ghost, Buy, 1000000
Hardened Bow Limb, Sell, 160000
Hickory Plank, Offline, 10
Hickory Plank, Sell, 10
Hickory Plank, Sell, 200
Hickory Plank, Sell, 1000
Hickory Wood, Sell, 1000
Hickory Wood, Sell, 1000
Hickory Wood, Sell, 1500
Hickory Wood, Sell, 1500
Hickory Wood, Sell, 1500
Hickory Wood, Sell, 1500
Hickory Wood, Sell, 1500
Hickory Wood, Sell, 1500
Hickory Wood, Sell, 1500
Hickory Wood, Sell, 2000
Hickory Wood, Sell, 2000
Hickory Wood, Sell, 2000
Hickory Wood, Sell, 2300
Hickory Wood, Sell, 2300
Hickory Wood, Buy, 4000
Honey Block, Sell, 28000
Honeycomb, Sell, 200
Honeycomb, Sell, 1500
Honeycomb, Buy, 8000
Honeycomb Block, Sell, 1000
Honeycomb Block, Sell, 12000
Honeycomb Block, Sell, 16000
Honeycomb Block, Buy, 35000
Horse Shield, Sell, 150000
Horse Shield, Buy, 300000
Horse Spawn Egg Tier 1, Sell, 7000
Horse Spawn Egg Tier 1, Sell, 21000
Horse Spawn Egg Tier 1, Buy, 30000
Horse Spawn Egg Tier 1, Buy, 49000
Horse Spawn Egg Tier 1, Buy, 65000
Horse Spawn Egg Tier 1, Buy, 75000
Horse Spawn Egg Tier 1, Offline, 95000
Horse Spawn Egg Tier 1, Buy, 330000
Horse Spawn Egg Tier 2, Sell, 800000
Horse Spawn Egg Tier 2, Sell, 800000
Horse Spawn Egg Tier 2, Buy, 3000000
Horse Spawn Egg Tier 3, Sell, 11500000
Horse Spawn Egg Tier 3, Sell, 12000000
Horse Spawn Egg Tier 3, Sell, 14000000
Horse Spawn Egg Tier 3, Sell, 19500000
Horse Spawn Egg Tier 3, Buy, 38000000
Horseradish, Sell, 150
Hourglass, Sell, 28000
Hourglass, Buy, 55000
Ice, Sell, 1000
Ice, Sell, 20000
Ice, Sell, 20000
Ice, Sell, 40000
Ice, Sell, 50000
Ice, Buy, 80000
Indigo Jukebox Disk, Sell, 20000000
Indigo Jukebox Disk, Sell, 25000000
Indigo Jukebox Disk, Buy, 49800000
Indigo Jukebox Disk, Buy, 59800000
Industrial Berry Basket, Sell, 800000
Industrial Berry Basket, Sell, 900000
Industrial Berry Basket, Buy, 950000
Industrial Berry Basket, Buy, 1900000
Industrial Chest, Offline, 10
Industrial Chest, Sell, 10
Industrial Chest, Sell, 50000
Industrial Chest, Sell, 60000
Industrial Chest, Sell, 70000
Industrial Chest, Buy, 90000
Industrial Chest, Sell, 120000
Industrial Chest, Sell, 120000
Industrial Chest, Sell, 130000
Industrial Chest, Buy, 149800
Industrial Chest, Sell, 160000
Industrial Chest, Sell, 165000
Industrial Chest, Sell, 180000
Industrial Chest, Buy, 198000
Industrial Chest, Buy, 249000
Industrial Chest, Buy, 250000
Industrial Chest, Buy, 260000
Industrial Chest, Buy, 275000
Industrial Chest, Buy, 300000
Industrial Flower Picker, Sell, 10
Industrial Flower Picker, Sell, 550000
Industrial Flower Picker, Sell, 800000
Industrial Flower Picker, Sell, 850000
Industrial Flower Picker, Sell, 900000
Industrial Flower Picker, Sell, 900000
Industrial Flower Picker, Sell, 1000000
Industrial Flower Picker, Buy, 1400000
Industrial Flower Picker, Buy, 1550000
Industrial Flower Picker, Buy, 1700000
Industrial Flower Picker, Buy, 1800000
Industrial Flower Picker, Buy, 1850000
Industrial Flower Picker, Buy, 1900000
Industrial Lumbermill, Sell, 10
Industrial Lumbermill, Sell, 150000
Industrial Lumbermill, Sell, 200000
Industrial Lumbermill, Buy, 300000
Industrial Lumbermill, Sell, 500000
Industrial Lumbermill, Buy, 500000
Industrial Lumbermill, Buy, 550000
Industrial Lumbermill, Buy, 1000000
Industrial Merchant Teleseller, Sell, 14000000
Industrial Merchant Teleseller, Sell, 16500000
Industrial Merchant Teleseller, Sell, 18000000
Industrial Merchant Teleseller, Sell, 18000000
Industrial Merchant Teleseller, Sell, 18500000
Industrial Merchant Teleseller, Sell, 20000000
Industrial Merchant Teleseller, Sell, 20000000
Industrial Merchant Teleseller, Sell, 20000000
Industrial Merchant Teleseller, Sell, 20000000
Industrial Merchant Teleseller, Sell, 24500000
Industrial Merchant Teleseller, Sell, 26000000
Industrial Merchant Teleseller, Sell, 30000000
Industrial Merchant Teleseller, Buy, 32000000
Industrial Merchant Teleseller, Buy, 32980000
Industrial Merchant Teleseller, Buy, 36500000
Industrial Merchant Teleseller, Buy, 37980000
Industrial Merchant Teleseller, Buy, 38000000
Industrial Merchant Teleseller, Buy, 39000000
Industrial Merchant Teleseller, Buy, 40000000
Industrial Merchant Teleseller, Buy, 42900000
Industrial Merchant Teleseller, Buy, 46000000
Industrial Milker, Sell, 400000
Industrial Milker, Sell, 550000
Industrial Milker, Sell, 650000
Industrial Milker, Buy, 850000
Industrial Milker, Buy, 1100000
Industrial Oven, Sell, 10
Industrial Oven, Sell, 200000
Industrial Oven, Sell, 300000
Industrial Oven, Sell, 300000
Industrial Oven, Sell, 400000
Industrial Oven, Sell, 415000
Industrial Oven, Sell, 500000
Industrial Oven, Buy, 500000
Industrial Oven, Sell, 502000
Industrial Oven, Buy, 580000
Industrial Oven, Buy, 600000
Industrial Oven, Buy, 600000
Industrial Oven, Buy, 658000
Industrial Oven, Buy, 790000
Industrial Oven, Buy, 900000
Industrial Polishing Station, Sell, 10
Industrial Polishing Station, Sell, 1150000
Industrial Polishing Station, Sell, 3200000
Industrial Polishing Station, Sell, 3200000
Industrial Polishing Station, Buy, 3450000
Industrial Polishing Station, Buy, 4000000
Industrial Polishing Station, Buy, 5200000
Industrial Sawmill, Offline, 10
Industrial Sawmill, Sell, 10
Industrial Sawmill, Sell, 120000
Industrial Sawmill, Sell, 250000
Industrial Sawmill, Sell, 300000
Industrial Sawmill, Buy, 350000
Industrial Sawmill, Sell, 400000
Industrial Sawmill, Sell, 500000
Industrial Sawmill, Buy, 500000
Industrial Sawmill, Sell, 520000
Industrial Sawmill, Buy, 550000
Industrial Sawmill, Buy, 650000
Industrial Sawmill, Buy, 840000
Industrial Sawmill, Buy, 1300000
Industrial Smelter, Offline, 10
Industrial Smelter, Sell, 10
Industrial Smelter, Sell, 10
Industrial Smelter, Sell, 1000000
Industrial Smelter, Sell, 1350000
Industrial Smelter, Sell, 1500000
Industrial Smelter, Sell, 1600000
Industrial Smelter, Sell, 1700000
Industrial Smelter, Sell, 1800000
Industrial Smelter, Sell, 1850000
Industrial Smelter, Sell, 2000000
Industrial Smelter, Sell, 2000000
Industrial Smelter, Sell, 2100000
Industrial Smelter, Sell, 2100000
Industrial Smelter, Sell, 2100000
Industrial Smelter, Sell, 2100000
Industrial Smelter, Sell, 2250000
Industrial Smelter, Sell, 2350000
Industrial Smelter, Buy, 2600000
Industrial Smelter, Buy, 2700000
Industrial Smelter, Buy, 2700000
Industrial Smelter, Buy, 2800000
Industrial Smelter, Buy, 2880000
Industrial Smelter, Buy, 2900000
Industrial Smelter, Buy, 3000000
Industrial Smelter, Buy, 3100000
Industrial Smelter, Buy, 3100000
Industrial Smelter, Buy, 3150000
Industrial Smelter, Buy, 3398000
Industrial Smelter, Buy, 3500000
Industrial Smelter, Buy, 3790000
Industrial Smelter, Buy, 3798000
Industrial Stonecutter, Sell, 10
Industrial Stonecutter, Sell, 500000
Industrial Stonecutter, Sell, 550000
Industrial Stonecutter, Sell, 750000
Industrial Stonecutter, Buy, 777777
Industrial Stonecutter, Sell, 800000
Industrial Stonecutter, Sell, 900000
Industrial Stonecutter, Sell, 900000
Industrial Stonecutter, Sell, 1200000
Industrial Stonecutter, Buy, 1200000
Industrial Stonecutter, Buy, 1240000
Industrial Stonecutter, Buy, 1550000
Industrial Stonecutter, Buy, 1585000
Industrial Stonecutter, Buy, 1600000
Industrial Stonecutter, Buy, 1600000
Industrial Stonecutter, Buy, 1800000
Industrial Truffle Barrel, Sell, 1100000
Industrial Truffle Barrel, Offline, 2500000
Industrial Truffle Barrel, Buy, 6500000
Industrial Washing Station, Sell, 3000000
Industrial Washing Station, Sell, 3000000
Industrial Washing Station, Sell, 3100000
Industrial Washing Station, Sell, 3500000
Industrial Washing Station, Sell, 4000000
Industrial Washing Station, Sell, 4000000
Industrial Washing Station, Sell, 4000000
Industrial Washing Station, Sell, 4500000
Industrial Washing Station, Sell, 4500000
Industrial Washing Station, Sell, 4500000
Industrial Washing Station, Buy, 4700000
Industrial Washing Station, Sell, 4800000
Industrial Washing Station, Sell, 4900000
Industrial Washing Station, Sell, 5000000
Industrial Washing Station, Buy, 5500000
Industrial Washing Station, Buy, 6498000
Industrial Washing Station, Buy, 6800000
Industrial Washing Station, Buy, 6850000
Industrial Washing Station, Buy, 7000000
Industrial Washing Station, Buy, 7298000
Industrial Washing Station, Buy, 7500000
Industrial Washing Station, Buy, 7600000
Infernal Dragon Egg, Sell, 3200000
Infernal Dragon Egg, Sell, 3500000
Infernal Dragon Egg, Sell, 3500000
Infernal Dragon Egg, Sell, 3500000
Infernal Dragon Egg, Sell, 3500000
Infernal Dragon Egg, Sell, 3800000
Infernal Dragon Egg, Sell, 4100000
Infernal Dragon Egg, Sell, 4500000
Infernal Dragon Egg, Sell, 4500000
Infernal Dragon Egg, Sell, 4500000
Infernal Dragon Egg, Sell, 4500000
Infernal Dragon Egg, Sell, 4800000
Infernal Dragon Egg, Sell, 4800000
Infernal Dragon Egg, Sell, 5000000
Infernal Dragon Egg, Buy, 5300000
Infernal Dragon Egg, Buy, 6800000
Infernal Dragon Egg, Buy, 7000000
Infernal Dragon Egg, Buy, 7300000
Infernal Dragon Egg, Buy, 7490000
Infernal Dragon Egg, Buy, 8900000
Infernal Dragon Egg, Buy, 8900000
Infernal Fish, Sell, 500
Infernal Flame, Sell, 6600000
Infernal Flame, Sell, 7000000
Infernal Flame, Sell, 7000000
Infernal Flame, Sell, 7000000
Infernal Flame, Sell, 7500000
Infernal Flame, Sell, 7500000
Infernal Flame, Sell, 8000000
Infernal Flame, Sell, 8500000
Infernal Flame, Sell, 8500000
Infernal Flame, Sell, 9000000
Infernal Flame, Sell, 10000000
Infernal Flame, Buy, 13000000
Infernal Flame, Buy, 14000000
Infernal Flame, Buy, 15000000
Infernal Flame, Buy, 15000000
Infernal Flame, Buy, 16500000
Infernal Hammer, Sell, 22000000
Infernal Hammer, Sell, 26000000
Infernal Hammer, Sell, 37500000
Infernal Hammer, Sell, 38500000
Infernal Hammer, Sell, 40000000
Infernal Hammer, Sell, 40000000
Infernal Hammer, Sell, 40000000
Infernal Hammer, Sell, 44000000
Infernal Hammer, Sell, 45999999
Infernal Hammer, Sell, 50000000
Infernal Hammer, Sell, 53000000
Infernal Hammer, Buy, 59980000
Infernal Hammer, Buy, 62500000
Infernal Hammer, Buy, 63000000
Infernal Hammer, Sell, 65000000
Infernal Hammer, Buy, 65500000
